transaction_real_price,city,exclusive_use_area,total_parking_capacity_in_site,apartment_building_count_in_sites,room_count,bathroom_count,heat_type_individual
85000000,0,44.1,1500.0,15,2.0,1.0,0
359000000,1,84.846,196.0,1,3.0,2.0,1
890000000,1,76.5,3930.0,30,3.0,1.0,0
598000000,0,147.97,857.0,14,4.0,2.0,0
580000000,1,74.02,373.0,3,3.0,1.0,1
82800000,0,59.58,200.0,1,3.0,1.0,1
320000000,1,84.92,259.0,3,3.0,2.0,1
307000000,1,58.14,1016.0,9,3.0,1.0,0
435000000,1,59.92,551.0,7,3.0,2.0,0
1117000000,1,84.99,7876.0,65,3.0,2.0,0
710000000,1,84.95100000000002,1185.0,16,3.0,2.0,1
197000000,0,75.75,2050.0,23,3.0,1.0,1
870000000,1,144.123,4190.0,50,4.0,2.0,0
112000000,0,59.99,90.0,1,3.0,1.0,1
508000000,1,84.11,443.0,4,3.0,1.0,0
300000000,1,59.9765,778.0,15,3.0,2.0,1
1315000000,1,115.05,2906.0,21,4.0,2.0,0
360000000,1,84.79,883.0,11,3.0,2.0,1
325000000,1,59.4,551.0,4,3.0,1.0,1
150000000,1,45.5,228.0,1,1.0,1.0,1
113210000,0,84.34,1440.0,16,3.0,2.0,1
198400000,0,84.4977,162.0,3,3.0,2.0,1
855000000,1,84.99,1834.0,19,3.0,2.0,0
80000000,0,54.09,106.0,1,2.0,1.0,1
535000000,1,83.21,674.0,14,3.0,1.0,0
172000000,0,84.8,2919.0,20,3.0,2.0,1
255700000,0,100.2336,1888.0,17,3.0,2.0,0
456000000,1,84.99,1992.0,14,3.0,2.0,1
1080000000,1,84.81,828.0,9,3.0,1.0,0
359000000,1,59.75,524.0,7,3.0,1.0,1
430000000,1,84.87799999999999,1054.0,11,3.0,2.0,1
505000000,1,46.75,1299.0,8,2.0,1.0,0
140000000,1,41.3,1710.0,10,2.0,1.0,0
324000000,1,59.94,315.0,5,3.0,1.0,1
177000000,0,59.73,1070.0,14,2.0,1.0,0
455000000,0,144.48,1578.0,9,4.0,2.0,1
277000000,1,84.97,3940.0,25,3.0,2.0,1
1247000000,1,53.06,400.0,8,3.0,1.0,0
350000000,1,84.32,1710.0,6,3.0,1.0,0
294500000,0,84.9913,3400.0,30,3.0,2.0,1
567000000,1,119.32,704.0,8,4.0,2.0,1
410000000,1,84.96,918.0,7,3.0,2.0,0
260000000,0,84.82,210.0,2,3.0,1.0,0
622000000,1,118.25,1299.0,8,4.0,2.0,0
228000000,0,59.79,548.0,7,3.0,1.0,0
1360000000,1,99.385,2634.0,18,3.0,1.0,1
600000000,1,84.98,490.0,3,3.0,2.0,1
630000000,1,84.97,1077.0,10,3.0,1.0,0
338850000,1,84.09,2366.0,28,3.0,2.0,1
100000000,0,59.46,214.0,2,3.0,1.0,1
925900000,1,152.14600000000004,2237.0,30,4.0,3.0,0
1043000000,1,84.99,7876.0,65,3.0,2.0,0
450000000,1,86.78,955.0,8,0.0,0.0,0
515000000,1,84.9,618.0,5,3.0,2.0,0
895000000,1,84.859,933.0,9,3.0,2.0,1
600000000,0,84.6389,4599.0,14,3.0,2.0,1
380000000,1,84.97,551.0,5,3.0,2.0,1
97000000,0,34.29,220.0,1,1.0,1.0,1
800000000,1,59.96,1171.0,11,3.0,2.0,0
558000000,1,84.78,130.0,1,3.0,2.0,1
125000000,1,44.52,78.0,10,2.0,1.0,0
190000000,0,84.9961,1989.0,18,3.0,2.0,1
945000000,1,84.83,4900.0,46,3.0,2.0,0
359000000,1,59.87,814.0,9,3.0,2.0,0
148000000,0,39.95,481.0,6,2.0,1.0,0
320000000,1,84.96,554.0,7,3.0,2.0,1
510000000,1,110.14,1710.0,6,3.0,2.0,0
880000000,1,84.12200000000001,548.0,5,3.0,2.0,0
480000000,1,59.89,1710.0,6,2.0,1.0,0
1600000000,1,138.54,665.0,5,4.0,2.0,0
642000000,1,84.95,4890.0,51,3.0,2.0,0
338000000,1,59.57,2504.0,26,3.0,1.0,1
250000000,1,59.91,488.0,3,3.0,1.0,1
285000000,0,113.29,201.0,1,4.0,2.0,1
381000000,1,84.741,669.0,12,3.0,2.0,1
89000000,0,47.19,1187.0,11,1.0,1.0,1
522500000,1,99.917,986.0,11,3.0,2.0,0
690000000,1,95.84,277.0,7,3.0,1.0,0
95000000,0,41.85,236.0,7,2.0,1.0,1
69500000,0,59.9325,498.0,11,3.0,1.0,1
442000000,1,84.71,280.0,4,3.0,2.0,1
598000000,1,59.88,1010.0,15,3.0,2.0,1
900000000,1,76.79,5000.0,28,3.0,1.0,0
330000000,1,84.9,330.0,2,3.0,2.0,1
790000000,1,114.79,1424.0,17,4.0,2.0,1
325000000,1,68.99,994.0,21,3.0,1.0,0
501600000,0,159.8382,2733.0,19,4.0,2.0,1
570000000,0,100.945,1405.0,6,3.0,2.0,1
170000000,1,53.16,4753.0,30,2.0,1.0,1
285000000,1,60.0,1985.0,16,3.0,2.0,1
223000000,1,63.53,570.0,5,2.0,1.0,1
390000000,1,59.42,997.0,9,3.0,1.0,0
108750000,0,59.075,700.0,7,3.0,1.0,1
550000000,1,59.93,410.0,2,2.0,1.0,0
580000000,1,84.96,1208.0,10,3.0,2.0,1
930000000,1,84.98,1316.0,21,3.0,1.0,0
97500000,0,59.9645,712.0,7,3.0,2.0,1
286000000,0,117.4122,829.0,7,4.0,2.0,1
410000000,1,55.02,1879.0,34,2.0,1.0,0
293000000,1,58.01,1196.0,18,2.0,1.0,0
378000000,1,59.75,688.0,12,3.0,2.0,1
114000000,0,48.51,640.0,4,2.0,1.0,1
325000000,1,59.26,893.0,14,3.0,1.0,0
350000000,1,84.94,3481.0,25,3.0,2.0,1
940000000,1,59.96,7712.0,72,3.0,2.0,0
217000000,0,76.72,865.0,9,3.0,2.0,1
87000000,0,31.98,380.0,8,1.0,1.0,1
114000000,0,59.9399,517.0,4,3.0,2.0,1
305000000,1,59.88,1352.0,15,3.0,1.0,0
220000000,1,84.99,121.0,1,3.0,2.0,1
630000000,1,84.46,324.0,6,3.0,2.0,1
202000000,0,84.98,1430.0,10,3.0,2.0,1
372000000,0,84.9982,829.0,7,3.0,2.0,1
873500000,1,167.69,601.0,13,3.0,2.0,0
475000000,1,84.74,465.0,9,3.0,2.0,0
429000000,1,114.63,802.0,8,4.0,2.0,1
127000000,0,84.95,536.0,3,3.0,2.0,1
187000000,1,59.9,563.0,7,2.0,2.0,1
204000000,1,59.73,617.0,5,3.0,1.0,1
370000000,0,84.99700000000001,1306.0,15,3.0,2.0,1
124000000,0,84.93,1044.0,24,3.0,2.0,1
250000000,0,83.5,1037.0,12,3.0,2.0,1
500000000,1,84.37,1344.0,16,3.0,2.0,1
600000000,1,78.7,796.0,4,3.0,2.0,0
535000000,1,101.92,811.0,13,4.0,2.0,0
235000000,1,84.95,856.0,9,3.0,2.0,1
885000000,1,84.99,7876.0,65,3.0,2.0,0
142500000,0,84.87,753.0,6,3.0,2.0,1
245000000,1,59.95,706.0,9,3.0,1.0,0
325000000,0,84.9276,440.0,6,3.0,2.0,1
189000000,1,41.26,800.0,9,2.0,1.0,1
790000000,1,60.13,400.0,8,3.0,1.0,0
340000000,0,101.86,1576.0,17,3.0,2.0,0
140000000,0,84.505,85.0,4,3.0,2.0,1
490000000,1,101.86,635.0,7,4.0,2.0,0
296000000,0,84.9932,2675.0,18,3.0,2.0,1
1165000000,1,148.9,782.0,5,4.0,2.0,1
372000000,0,84.98,3410.0,29,3.0,2.0,1
678000000,1,114.99,1806.0,25,4.0,2.0,1
600000000,1,59.89,912.0,8,2.0,1.0,1
400000000,1,59.88800000000001,989.0,10,3.0,2.0,0
246000000,0,134.12,1367.0,10,4.0,2.0,1
635000000,1,84.97,3310.0,42,3.0,2.0,0
165000000,0,59.99100000000001,572.0,5,3.0,2.0,1
280000000,0,84.99,932.0,29,3.0,2.0,1
485000000,1,84.63,270.0,2,3.0,2.0,0
550000000,1,59.99,308.0,5,3.0,2.0,1
474000000,1,88.02,285.0,3,3.0,3.0,1
295000000,0,84.2249,900.0,7,3.0,2.0,1
208000000,0,52.29,467.0,2,2.0,1.0,1
153000000,0,58.0,522.0,20,2.0,1.0,1
190000000,0,84.99,469.0,3,3.0,2.0,1
360000000,1,59.99,1177.0,16,3.0,2.0,1
1345000000,1,205.12,938.0,3,5.0,2.0,0
174000000,1,70.56,360.0,12,3.0,1.0,0
238000000,0,84.59,494.0,8,3.0,2.0,0
264000000,0,70.8693,1449.0,16,3.0,2.0,1
387500000,1,84.23,174.0,5,3.0,2.0,1
253000000,1,59.26,412.0,3,2.0,1.0,1
217500000,0,84.9266,222.0,3,3.0,2.0,1
520000000,1,124.77,918.0,7,4.0,2.0,0
366500000,1,84.97,330.0,5,3.0,2.0,0
339000000,1,59.91,262.0,2,3.0,1.0,1
195000000,1,59.4,1704.0,18,3.0,1.0,1
450000000,1,84.92,4804.0,54,3.0,2.0,1
470000000,0,123.119,427.0,6,4.0,2.0,1
300000000,1,70.81,432.0,7,2.0,1.0,1
85000000,1,39.6,390.0,6,2.0,1.0,0
114700000,0,59.9675,1357.0,12,3.0,2.0,1
353590000,0,115.28,507.0,2,3.0,2.0,1
720000000,1,114.28,325.0,4,4.0,2.0,1
390000000,1,59.95,460.0,3,3.0,1.0,1
360000000,1,84.9,278.0,3,3.0,2.0,1
355000000,1,58.9,299.0,7,2.0,1.0,1
245000000,0,134.97,728.0,12,4.0,2.0,0
555000000,1,84.9,456.0,4,3.0,2.0,0
305000000,1,84.94,3481.0,25,3.0,2.0,1
207000000,0,59.91,2651.0,16,3.0,1.0,1
325000000,1,83.86,417.0,6,3.0,2.0,1
70000000,1,41.3,676.0,26,2.0,1.0,0
402000000,1,84.87,401.0,5,3.0,2.0,1
195000000,1,49.77,329.0,5,2.0,1.0,0
510000000,1,84.69,1140.0,13,3.0,2.0,0
345000000,1,59.9465,201.0,2,3.0,2.0,1
230000000,1,84.99,133.0,3,3.0,2.0,1
240000000,0,59.76,756.0,8,3.0,1.0,0
111000000,0,59.4,116.0,1,3.0,1.0,1
273000000,1,45.55,583.0,2,1.0,1.0,0
470000000,1,106.5,240.0,3,4.0,2.0,1
435000000,1,84.96,1376.0,15,3.0,2.0,0
77000000,0,33.7495,1331.0,9,1.0,1.0,1
550000000,1,114.7,608.0,7,4.0,2.0,0
221000000,0,83.5,1037.0,12,3.0,2.0,1
690000000,1,59.96,2657.0,32,3.0,2.0,1
480000000,1,84.77,989.0,9,3.0,2.0,0
397000000,1,115.56,1200.0,15,4.0,2.0,1
878000000,1,127.2,478.0,6,4.0,2.0,1
204500000,0,84.86200000000002,443.0,4,3.0,2.0,1
333000000,0,84.98,2277.0,25,3.0,2.0,1
543000000,1,84.88,977.0,12,3.0,2.0,1
237000000,1,49.6,1239.0,21,2.0,1.0,0
195000000,1,59.99,1630.0,16,3.0,1.0,1
372500000,1,71.26,448.0,2,3.0,1.0,0
247000000,1,59.978,1533.0,11,3.0,1.0,1
323000000,1,59.96,408.0,3,2.0,1.0,1
595000000,1,101.9,648.0,2,3.0,2.0,1
280000000,1,58.01,823.0,28,2.0,1.0,0
483500000,1,84.64,1855.0,25,3.0,2.0,1
415000000,1,59.82,2085.0,15,2.0,1.0,0
435000000,1,59.99,1177.0,16,3.0,2.0,1
385000000,1,84.84,709.0,8,3.0,2.0,0
95000000,0,84.87,670.0,6,3.0,2.0,1
473000000,1,114.73,2088.0,28,4.0,2.0,1
1498000000,1,142.034,2322.0,3,4.0,2.0,1
189000000,0,59.916,318.0,4,3.0,1.0,1
375000000,1,59.6,1560.0,24,3.0,2.0,1
276000000,0,101.5883,1460.0,15,3.0,2.0,1
429000000,0,118.7961,519.0,4,4.0,2.0,1
665000000,1,84.97,3310.0,42,3.0,2.0,0
840000000,1,84.92399999999998,1209.0,14,3.0,2.0,0
373000000,1,84.98,1448.0,9,3.0,2.0,0
207000000,0,84.93,702.0,11,3.0,2.0,1
850000000,1,114.81,243.0,2,4.0,2.0,1
467500000,1,84.97,2300.0,18,3.0,2.0,0
269000000,1,59.95,1602.0,15,3.0,1.0,1
232000000,1,59.94,212.0,2,3.0,1.0,1
309000000,0,84.9791,1449.0,16,3.0,2.0,1
533000000,1,59.07,435.0,3,2.0,1.0,0
417000000,1,77.34,194.0,1,3.0,2.0,1
1430000000,1,165.08,800.0,13,5.0,2.0,0
700000000,1,59.96,1122.0,10,3.0,1.0,0
1255000000,1,84.79,9766.0,66,3.0,2.0,0
495000000,1,59.84,1010.0,14,3.0,2.0,0
325000000,0,101.86,1576.0,17,3.0,2.0,0
577000000,0,126.9004,4599.0,14,4.0,2.0,1
120000000,0,84.6,75.0,1,3.0,1.0,1
855000000,1,84.95,1010.0,15,3.0,2.0,1
58000000,0,44.82,372.0,6,2.0,1.0,1
157000000,0,84.99,156.0,1,3.0,2.0,1
433000000,1,80.01,379.0,3,3.0,2.0,1
320000000,1,84.87,384.0,5,3.0,1.0,1
700000000,1,27.68,7876.0,65,1.0,1.0,0
252000000,1,84.87,401.0,5,3.0,2.0,1
205000000,1,49.77,459.0,7,2.0,1.0,0
599800000,1,59.25,1920.0,18,3.0,2.0,1
114000000,0,59.97,121.0,1,3.0,2.0,1
125000000,0,59.9349,624.0,8,3.0,1.0,1
322000000,0,118.7961,519.0,4,4.0,2.0,1
138500000,0,84.82,795.0,12,3.0,2.0,0
465000000,1,84.98,214.0,3,3.0,2.0,1
380000000,1,59.97,165.0,2,3.0,1.0,1
330000000,0,59.816,682.0,10,3.0,1.0,0
1045000000,1,104.78,965.0,12,3.0,2.0,0
429990000,0,125.4155,4599.0,14,4.0,2.0,1
700000000,1,114.44,1920.0,13,4.0,2.0,0
182000000,0,73.92,3240.0,33,3.0,1.0,0
133000000,0,68.95,220.0,1,2.0,1.0,1
520000000,1,119.5,981.0,12,4.0,2.0,0
325000000,1,56.0,499.0,5,3.0,1.0,1
1330000000,1,131.83,100.0,5,4.0,2.0,0
70000000,0,65.188,143.0,3,3.0,1.0,1
181000000,0,59.94600000000001,394.0,3,3.0,1.0,1
295000000,1,61.257,414.0,6,3.0,2.0,1
340000000,1,84.64,297.0,5,3.0,2.0,1
712000000,1,59.9656,4580.0,51,3.0,2.0,1
480000000,1,59.94,134.0,1,3.0,1.0,1
242000000,1,84.72,1691.0,6,3.0,2.0,0
195000000,1,49.94,2123.0,17,2.0,1.0,0
338000000,1,84.96,400.0,6,3.0,2.0,0
255000000,0,117.54,377.0,1,3.0,2.0,1
295000000,0,84.99,1066.0,4,3.0,2.0,1
530000000,1,84.98,695.0,11,3.0,2.0,1
245000000,0,84.6885,173.0,4,3.0,2.0,1
394500000,0,147.97,554.0,13,4.0,2.0,0
260000000,1,55.57,198.0,4,3.0,1.0,1
245000000,0,84.76,1833.0,20,3.0,2.0,1
135000000,0,84.91,203.0,1,3.0,2.0,1
178000000,0,88.57,262.0,2,4.0,2.0,1
1155000000,1,84.83,4900.0,46,3.0,2.0,0
718000000,1,59.97,4113.0,35,3.0,2.0,0
120000000,0,84.5,39.0,1,3.0,2.0,1
412500000,0,102.52,2381.0,14,3.0,2.0,1
339000000,1,84.84,794.0,8,3.0,2.0,1
448000000,1,59.76,1544.0,9,3.0,1.0,1
460000000,1,114.12,465.0,4,4.0,2.0,0
300000000,0,84.9842,692.0,8,3.0,2.0,1
143000000,0,83.63,188.0,2,3.0,2.0,1
170000000,0,127.22,400.0,4,4.0,2.0,1
752000000,1,59.9772,4443.0,34,2.0,1.0,0
546500000,1,82.94,3012.0,16,3.0,2.0,1
500000000,0,100.945,4599.0,14,3.0,2.0,1
188950000,0,84.9959,453.0,3,3.0,2.0,1
208000000,1,59.94,1641.0,16,2.0,1.0,0
374000000,0,84.9669,1761.0,9,3.0,2.0,1
277500000,0,84.935,1592.0,11,3.0,2.0,1
380000000,1,84.89,530.0,14,3.0,2.0,0
87000000,0,67.97,359.0,6,3.0,1.0,1
440000000,1,58.03,519.0,7,3.0,2.0,1
399000000,1,59.96,244.0,3,3.0,2.0,1
390000000,1,59.83,280.0,1,1.0,1.0,1
330000000,1,59.95,460.0,3,3.0,1.0,1
427000000,1,84.87,2990.0,22,3.0,2.0,1
1100000000,1,84.99,7876.0,65,3.0,2.0,0
720000000,1,87.98,1382.0,13,3.0,2.0,0
133000000,0,41.3,1578.0,18,2.0,1.0,1
355000000,1,59.99,1306.0,15,3.0,1.0,1
410000000,1,84.76,1357.0,12,3.0,2.0,1
350000000,1,59.97,329.0,4,3.0,1.0,1
100000000,0,62.59,321.0,7,3.0,1.0,1
320000000,0,84.97,2252.0,17,3.0,2.0,1
150000000,0,78.3,2169.0,15,3.0,1.0,0
360000000,1,84.9,1352.0,15,3.0,2.0,1
267000000,1,58.59,323.0,3,2.0,1.0,1
205000000,1,49.75,800.0,9,3.0,1.0,1
533000000,1,84.73,527.0,8,3.0,2.0,1
535890000,0,149.5497,5755.0,15,4.0,2.0,1
112000000,0,59.97,551.0,14,3.0,1.0,1
198000000,1,83.86,417.0,6,3.0,2.0,1
910000000,1,50.64,2500.0,124,2.0,1.0,1
323000000,0,132.49200000000002,2918.0,18,4.0,2.0,1
161000000,0,59.76,1789.0,10,3.0,1.0,0
260000000,0,94.412,1018.0,8,3.0,2.0,1
385000000,0,146.81,1180.0,17,4.0,2.0,0
180000000,1,59.94,208.0,1,3.0,1.0,1
124570000,0,76.99,403.0,2,3.0,2.0,1
163000000,0,84.98,132.0,2,3.0,2.0,1
920000000,1,84.98,1162.0,10,3.0,2.0,0
360000000,1,84.32,912.0,8,3.0,1.0,1
538000000,1,84.7,366.0,5,3.0,2.0,1
285000000,1,82.39,600.0,4,3.0,2.0,1
770000000,0,125.4155,4599.0,14,4.0,2.0,1
96000000,0,59.26,830.0,16,2.0,1.0,1
395000000,1,84.705,1665.0,22,3.0,2.0,1
120000000,0,58.15,55.0,1,3.0,2.0,1
405000000,0,120.995,655.0,2,3.0,2.0,1
485000000,1,112.24,666.0,6,4.0,2.0,1
384000000,1,75.2,672.0,5,3.0,2.0,1
104000000,0,75.65,774.0,6,3.0,2.0,1
114500000,0,85.76,684.0,6,3.0,2.0,1
166000000,0,106.2,181.0,2,4.0,2.0,1
433000000,1,104.79,352.0,2,4.0,2.0,1
416000000,1,79.42,3300.0,13,3.0,1.0,0
263000000,0,84.6588,918.0,15,3.0,2.0,1
380000000,0,132.49200000000002,2918.0,18,4.0,2.0,1
275000000,1,59.92,2721.0,25,3.0,1.0,1
74000000,0,59.959,193.0,1,3.0,1.0,1
200000000,0,84.98,619.0,3,3.0,2.0,1
755000000,1,79.7,1382.0,13,3.0,2.0,0
803000000,1,84.39,603.0,8,3.0,2.0,1
170000000,0,58.44,679.0,11,3.0,1.0,0
153000000,0,77.67,1152.0,9,3.0,2.0,1
240000000,1,75.03,1590.0,9,3.0,1.0,0
380000000,1,27.68,7876.0,65,1.0,1.0,0
345000000,1,84.87,4932.0,31,3.0,2.0,0
640000000,1,114.93,558.0,6,4.0,2.0,1
258000000,1,59.72,278.0,3,2.0,1.0,1
480030000,0,125.4155,4599.0,14,4.0,2.0,1
585000000,0,132.0678,1659.0,13,4.0,2.0,1
172000000,0,84.36,1346.0,12,3.0,2.0,1
320000000,0,117.4122,829.0,7,4.0,2.0,1
314000000,0,84.97,2252.0,17,3.0,2.0,1
169000000,1,41.58,170.0,6,2.0,1.0,1
193000000,0,84.98,4515.0,30,3.0,2.0,1
538000000,1,84.98299999999998,635.0,22,3.0,2.0,1
81500000,0,84.86,113.0,2,3.0,2.0,1
500000000,1,114.73,305.0,7,3.0,2.0,0
230000000,0,85.76,684.0,6,3.0,2.0,1
445000000,0,127.165,1875.0,10,4.0,2.0,1
73000000,0,58.65,551.0,14,2.0,1.0,1
259000000,1,59.98,4804.0,54,3.0,2.0,1
238340000,0,84.99,1066.0,4,3.0,2.0,1
275000000,1,73.89,806.0,4,3.0,1.0,0
560000000,1,84.96,428.0,5,3.0,2.0,1
240000000,1,49.6,1239.0,21,2.0,1.0,0
220000000,1,59.39,1500.0,23,2.0,1.0,0
585000000,0,125.4155,4599.0,14,4.0,2.0,1
198000000,0,84.34,1440.0,16,3.0,2.0,1
402500000,0,131.27,3240.0,33,4.0,2.0,0
225000000,0,133.455,373.0,4,4.0,2.0,1
132000000,1,64.62,292.0,4,2.0,1.0,1
242000000,0,59.99,1050.0,16,3.0,1.0,0
678000000,1,84.95,758.0,6,3.0,2.0,0
238240000,0,107.83,1158.0,13,4.0,2.0,0
174900000,0,59.7627,425.0,6,3.0,2.0,1
620000000,1,84.66,1299.0,8,3.0,2.0,0
215910000,0,127.639,869.0,12,3.0,2.0,1
240000000,1,59.94,465.0,4,3.0,1.0,0
158000000,0,59.8,3776.0,35,3.0,1.0,1
493000000,1,114.7,2772.0,32,4.0,2.0,1
255000000,1,59.95,1602.0,15,3.0,1.0,1
56000000,0,47.11,170.0,4,3.0,1.0,1
299000000,1,83.97,492.0,10,3.0,2.0,1
190000000,0,85.0,222.0,2,3.0,2.0,1
475000000,1,84.57,880.0,6,3.0,2.0,1
455000000,1,114.93,531.0,7,4.0,2.0,1
327000000,0,84.9749,829.0,7,3.0,2.0,1
310000000,1,59.94,787.0,4,3.0,1.0,1
425000000,1,84.99,279.0,5,3.0,2.0,0
340000000,1,68.86,600.0,16,3.0,1.0,0
380000000,1,59.97,1610.0,17,3.0,1.0,1
900000000,1,147.67,538.0,4,5.0,2.0,0
205000000,1,34.86,2124.0,12,1.0,1.0,0
435000000,1,84.84,1104.0,11,3.0,2.0,0
2775000000,1,244.543,6075.0,44,4.0,4.0,0
1083000000,1,84.55,520.0,5,3.0,1.0,1
238240000,0,107.83,1158.0,13,4.0,2.0,0
520000000,1,59.92,551.0,7,3.0,2.0,0
360000000,1,72.34,835.0,7,3.0,1.0,1
355000000,1,49.8,554.0,6,2.0,1.0,0
132400000,0,49.08,2500.0,17,3.0,1.0,1
154000000,0,84.93,440.0,4,3.0,1.0,1
450000000,0,100.945,1405.0,6,3.0,2.0,1
616000000,1,59.4,1066.0,12,3.0,2.0,0
175000000,1,49.94,1980.0,11,2.0,1.0,0
430000000,1,84.99,1777.0,24,3.0,2.0,1
180000000,1,41.3,4471.0,21,2.0,1.0,0
255000000,1,66.25399999999999,791.0,3,3.0,2.0,1
144500000,1,27.0,840.0,4,1.0,1.0,0
290000000,1,84.66,297.0,3,3.0,2.0,1
169000000,0,84.89,250.0,1,3.0,1.0,1
200000000,1,64.65,877.0,9,3.0,1.0,0
300000000,1,63.78,878.0,13,3.0,1.0,0
220000000,1,49.94,676.0,26,2.0,1.0,0
1085000000,1,101.94,1554.0,20,4.0,2.0,0
580000000,0,84.38,3030.0,12,3.0,2.0,1
250000000,0,84.91,1500.0,15,3.0,1.0,0
240000000,1,33.18,522.0,6,2.0,1.0,0
153000000,1,32.34,286.0,13,1.0,1.0,0
162000000,1,43.35,4753.0,30,1.0,1.0,1
157000000,0,70.58,900.0,3,3.0,1.0,1
138500000,0,59.77,865.0,9,3.0,1.0,1
300000000,1,84.94,3481.0,25,3.0,2.0,1
229000000,0,59.997,1058.0,13,3.0,2.0,1
487000000,1,59.91,597.0,7,3.0,2.0,1
236000000,0,84.98,401.0,2,3.0,2.0,1
891000000,1,84.79,9766.0,66,3.0,2.0,0
340000000,0,119.738,961.0,4,4.0,2.0,1
220000000,1,59.96,91.0,1,3.0,1.0,1
310000000,0,84.977,316.0,4,3.0,2.0,1
457000000,0,84.96,1992.0,19,3.0,2.0,1
430000000,1,59.74,877.0,10,3.0,2.0,1
638000000,1,84.92,1152.0,16,3.0,2.0,1
378000000,1,84.97,3940.0,25,3.0,2.0,1
180000000,1,59.95,1602.0,15,3.0,1.0,1
151000000,0,76.35,600.0,6,3.0,1.0,0
513000000,1,84.42,519.0,5,3.0,2.0,1
260000000,0,84.85,1576.0,17,3.0,2.0,0
252500000,1,59.59,802.0,8,3.0,1.0,1
511000000,1,54.45,352.0,2,2.0,1.0,0
554000000,1,84.88,842.0,7,3.0,2.0,0
545000000,0,80.794,3728.0,3,2.0,2.0,1
287000000,1,84.99,1641.0,16,3.0,2.0,0
84500000,0,58.01,2716.0,20,2.0,1.0,0
325000000,0,91.894,524.0,6,3.0,2.0,1
135000000,0,84.91,203.0,1,3.0,2.0,1
73010000,0,59.94,295.0,2,3.0,1.0,1
114510000,0,84.34,1440.0,16,3.0,2.0,1
227000000,0,84.97,2252.0,17,3.0,2.0,1
266000000,1,59.59,1323.0,14,3.0,1.0,1
355000000,1,84.74,280.0,2,3.0,2.0,1
220000000,0,84.9902,4697.0,49,3.0,2.0,1
293000000,1,84.79,2328.0,18,3.0,2.0,0
200000000,1,41.34,434.0,3,2.0,1.0,1
228000000,0,84.59,662.0,10,3.0,2.0,0
740000000,1,51.77,2080.0,22,2.0,1.0,0
310000000,1,84.85,413.0,4,3.0,1.0,1
899000000,1,120.81,165.0,2,4.0,2.0,1
155000000,0,117.62,285.0,5,4.0,2.0,1
490000000,1,84.94,546.0,9,3.0,2.0,1
192500000,0,84.875,325.0,2,3.0,2.0,1
130000000,1,49.94,1999.0,32,2.0,1.0,0
107000000,1,49.77,706.0,9,2.0,1.0,0
995000000,1,137.09,1081.0,2,3.0,2.0,1
405000000,1,105.93,782.0,6,4.0,2.0,0
350000000,1,84.94,212.0,2,3.0,2.0,1
418000000,0,149.5497,5755.0,15,4.0,2.0,1
47500000,0,46.94,90.0,14,2.0,1.0,1
430000000,0,123.307,5755.0,15,4.0,2.0,1
1230000000,1,106.06,1397.0,34,4.0,1.0,0
401000000,0,84.6528,4599.0,14,3.0,2.0,1
276000000,0,84.9585,808.0,9,3.0,2.0,1
810000000,1,84.71,2615.0,21,3.0,2.0,1
1210000000,1,72.51,4026.0,99,3.0,1.0,0
380000000,1,59.54,329.0,4,3.0,1.0,1
320000000,1,59.88,2366.0,28,3.0,1.0,1
148000000,0,59.99,481.0,6,3.0,1.0,0
200000000,0,130.905,513.0,4,4.0,2.0,1
215000000,1,65.56,1448.0,9,3.0,1.0,0
295000000,1,59.96,827.0,13,3.0,1.0,1
470000000,1,112.897,380.0,4,4.0,2.0,1
835000000,1,84.5978,4580.0,51,3.0,2.0,1
222000000,1,59.96,3384.0,35,3.0,1.0,1
245000000,0,106.064,4697.0,49,3.0,2.0,1
335000000,1,59.98,4804.0,54,3.0,2.0,1
982500000,1,84.96,1274.0,12,3.0,2.0,1
66000000,0,69.79,70.0,2,3.0,2.0,1
1330000000,1,81.75,3930.0,30,3.0,1.0,0
116500000,0,49.94,2716.0,20,2.0,1.0,0
61000000,0,48.51,640.0,4,2.0,1.0,1
270000000,1,59.99,1630.0,16,3.0,1.0,1
1700000000,1,84.984,6075.0,44,3.0,2.0,0
53760000,0,46.2,565.0,10,2.0,1.0,1
49000000,0,41.3,1600.0,10,3.0,2.0,1
103000000,0,84.91,178.0,1,3.0,2.0,1
545000000,1,79.11,492.0,10,3.0,1.0,1
193000000,0,84.99,1110.0,12,3.0,2.0,1
425000000,0,84.6389,4599.0,14,3.0,2.0,1
478500000,1,117.16,993.0,11,4.0,2.0,1
178000000,1,68.13,4932.0,31,3.0,1.0,0
245000000,1,53.37,413.0,4,2.0,1.0,1
216000000,0,59.6572,453.0,3,3.0,2.0,1
625000000,1,84.53,1010.0,14,3.0,2.0,0
343000000,1,68.13,4932.0,31,3.0,1.0,0
660000000,1,82.94,3012.0,16,3.0,2.0,1
222500000,1,59.76,1803.0,8,2.0,1.0,0
312000000,1,74.79,626.0,4,3.0,1.0,1
165000000,0,59.973,144.0,2,3.0,1.0,1
490000000,1,77.7418,729.0,7,3.0,2.0,1
63000000,0,49.8,287.0,2,2.0,1.0,1
349000000,0,131.18,1616.0,10,4.0,2.0,1
1090000000,1,84.99,7876.0,65,3.0,2.0,0
91500000,0,59.94,145.0,7,3.0,1.0,1
