transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
66360000,0,49.14,22,700.0,990,7,62.81,556,2.0,1.0,0,1,0,0,1,0,1,0
500000000,0,100.98,21,1120.0,800,9,129.65,181,3.0,2.0,0,1,0,0,1,0,0,1
510000000,1,84.96,2,744.0,444,7,97.7,196,3.0,2.0,0,1,0,0,1,0,0,1
360000000,1,58.65,5,426.0,1747,10,80.74,261,2.0,1.0,0,1,1,0,0,1,0,0
424000000,0,116.817,12,2269.0,1950,15,151.86,528,4.0,2.0,0,1,0,0,1,0,0,1
900000000,1,84.9097,11,753.0,738,11,102.48,0,3.0,2.0,1,0,0,1,0,0,0,1
216000000,0,84.96,13,1044.0,2132,24,102.96,1004,3.0,2.0,0,1,0,0,1,0,0,1
328000000,0,149.98,20,1263.0,916,14,184.75,188,4.0,2.0,0,1,0,0,1,0,0,1
105000000,0,59.79,6,171.0,295,1,80.18,107,3.0,1.0,0,1,0,0,1,1,0,0
410000000,1,84.94,4,639.0,1332,9,107.35,336,3.0,2.0,0,1,0,0,1,0,0,1
845000000,1,84.97,22,9766.0,6864,66,108.23,304,3.0,2.0,1,0,0,1,0,0,0,1
169500000,0,84.945,11,471.0,450,3,103.74,370,3.0,2.0,0,1,0,0,1,0,0,1
73500000,0,74.76,9,92.0,232,1,96.91,90,3.0,1.0,0,1,0,0,1,0,0,1
185000000,1,59.822,2,250.0,237,5,76.54,81,3.0,2.0,0,1,0,0,1,0,0,1
460000000,1,84.9,3,340.0,439,2,101.73,168,3.0,2.0,0,1,0,0,1,0,1,0
308000000,0,141.51,23,2716.0,2302,24,170.78,200,4.0,2.0,0,1,0,0,1,0,0,1
345000000,1,84.98,9,173.0,208,2,111.15,50,3.0,2.0,0,1,0,0,1,1,0,0
246000000,0,84.99,19,1066.0,690,4,107.13,58,3.0,2.0,0,1,0,0,1,0,0,1
410000000,1,87.57,11,342.0,600,3,115.32,600,3.0,2.0,1,0,0,1,0,1,0,0
95000000,0,58.695,4,962.0,892,8,79.91,148,2.0,1.0,0,1,0,0,1,0,0,1
423000000,1,84.96,9,435.0,368,5,108.75,121,3.0,2.0,0,1,0,0,1,0,0,1
270000000,0,59.93,29,1351.0,1127,11,78.45,348,3.0,1.0,0,1,0,0,1,0,0,1
92500000,0,41.3,13,1418.0,4056,26,56.84,570,2.0,1.0,0,1,0,0,1,1,0,0
750000000,1,84.751,6,4494.0,4494,56,104.39,600,3.0,1.0,1,0,0,1,0,0,0,1
265000000,0,84.9943,18,840.0,743,8,108.56,294,3.0,2.0,0,1,0,0,1,0,0,1
420000000,1,84.4516,4,3210.0,2061,25,112.09,890,3.0,2.0,0,1,0,0,1,0,0,1
102000000,0,59.76,13,862.0,831,12,80.59,187,3.0,1.0,0,1,0,0,1,0,0,1
497000000,0,124.47,10,554.0,252,13,152.13,40,4.0,2.0,1,0,0,1,0,0,0,1
397000000,1,59.912,17,2554.0,2462,31,85.25,370,3.0,1.0,0,1,0,0,1,0,0,1
384000000,0,144.48,11,1578.0,922,9,178.06,100,4.0,2.0,0,1,0,0,1,0,0,1
597000000,1,84.66,13,1299.0,1080,8,109.43,135,3.0,2.0,0,1,1,0,0,0,1,0
92500000,1,39.58,11,407.0,930,8,51.19,270,2.0,1.0,1,0,0,1,0,1,0,0
510000000,1,84.95,8,1535.0,1410,19,108.56,630,3.0,2.0,0,1,0,0,1,0,0,1
894000000,1,117.74,11,1484.0,853,15,152.21,371,4.0,2.0,0,1,0,0,1,0,0,1
1427000000,1,84.99,13,7876.0,5563,65,109.2,118,3.0,2.0,1,0,0,1,0,0,0,1
680910000,1,134.91,5,376.0,318,4,179.6,6,4.0,2.0,1,0,0,0,1,0,0,1
80000000,0,59.97,8,931.0,953,8,83.31,439,2.0,1.0,0,1,0,0,1,1,0,0
1150000000,1,148.23,14,900.0,900,8,170.42,180,5.0,2.0,0,1,1,0,0,0,0,1
595000000,1,59.13,2,217.0,217,3,82.29,54,2.0,1.0,0,1,0,0,1,1,0,0
350000000,1,55.4561,20,729.0,734,7,74.93,415,3.0,2.0,0,1,0,0,1,0,0,1
288000000,1,70.04,8,113.0,112,1,94.34,16,3.0,1.0,0,1,0,0,1,1,0,0
166000000,0,59.6,12,469.0,477,3,80.62,206,3.0,2.0,0,1,0,0,1,0,0,1
550000000,1,84.96,12,506.0,400,6,107.15,324,3.0,2.0,0,1,0,0,1,0,0,1
325000000,0,128.09,15,1351.0,1127,11,153.18,87,3.0,2.0,0,1,0,0,1,0,0,1
440000000,1,59.94,3,456.0,448,4,95.87,230,3.0,1.0,0,1,1,0,0,1,0,0
325000000,1,84.95100000000002,12,1077.0,976,15,106.77,445,3.0,2.0,0,1,0,0,1,1,0,0
385000000,1,84.99,24,3060.0,2412,31,109.78,1182,3.0,2.0,0,1,0,0,1,0,0,1
98470000,0,75.76,21,314.0,480,3,95.87,50,3.0,1.0,0,1,0,0,1,0,0,1
337850000,0,126.2039,3,766.0,464,7,161.78,89,4.0,2.0,1,0,0,1,0,0,0,1
360000000,0,84.9668,10,422.0,358,3,113.13,180,3.0,2.0,0,1,0,0,1,0,0,1
78000000,0,59.9942,13,1989.0,1973,18,83.14,1444,3.0,2.0,0,1,0,0,1,0,0,1
475000000,0,100.945,48,4599.0,2752,14,133.82,282,3.0,2.0,0,1,0,0,1,0,0,1
161000000,0,84.77,20,1721.0,1374,17,107.7,344,3.0,2.0,0,1,0,0,1,0,0,1
315000000,0,84.9913,18,3400.0,3160,30,113.78,785,3.0,2.0,0,1,0,0,1,0,0,1
167000000,0,73.08,3,516.0,1118,14,88.94,286,3.0,1.0,0,1,0,0,1,0,0,1
855000000,1,76.79,5,5000.0,4424,28,101.52,13,3.0,1.0,1,0,0,1,0,1,0,0
357000000,1,59.36,8,277.0,277,2,80.88,128,3.0,1.0,0,1,0,0,1,1,0,0
715000000,1,84.96,1,798.0,644,8,109.44,224,3.0,2.0,0,1,0,0,1,0,0,1
93250000,0,84.34,16,280.0,360,4,109.65,146,3.0,2.0,0,1,0,0,1,0,0,1
316000000,1,59.97,10,302.0,636,9,81.55,323,2.0,1.0,0,1,0,0,1,1,0,0
506000000,1,84.91,3,497.0,497,5,103.15,243,3.0,2.0,1,0,0,1,0,0,0,1
185000000,1,39.78,12,1800.0,3481,25,56.12,479,2.0,1.0,1,0,0,1,0,1,0,0
123000000,0,65.16,5,390.0,390,13,80.34,300,3.0,1.0,0,1,0,0,1,0,0,1
108000000,0,44.1,14,1500.0,1963,15,59.67,120,2.0,1.0,0,1,1,0,0,1,0,0
790000000,1,84.785,12,478.0,283,6,111.86,40,3.0,2.0,0,1,0,0,1,0,0,1
80500000,0,59.61,3,476.0,476,2,74.42,204,2.0,1.0,0,1,0,0,1,0,0,1
580000000,1,84.9,9,1140.0,948,12,105.77,948,3.0,2.0,0,1,1,0,0,0,0,1
335000000,1,59.91,15,339.0,299,5,80.66,120,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,49.94,11,4471.0,2634,21,73.22,270,2.0,1.0,1,0,0,1,0,1,0,0
240000000,1,84.98,13,170.0,208,2,102.25,5,3.0,2.0,0,1,0,0,1,0,0,1
665000000,1,163.95,10,283.0,122,1,215.62,70,4.0,2.0,0,1,1,0,0,0,0,1
440000000,0,134.19,23,952.0,896,10,159.59,180,5.0,2.0,1,0,0,1,0,0,0,1
600000000,1,84.98,30,4596.0,3226,40,112.52,132,3.0,2.0,0,1,0,0,1,0,0,1
1580000000,0,172.422,65,3728.0,1631,3,264.58,1,4.0,3.0,0,1,0,0,1,0,0,1
182000000,1,43.35,11,4753.0,3169,30,62.63,468,1.0,1.0,0,1,0,0,1,1,0,0
595000000,1,84.97,20,1440.0,1067,13,107.38,267,3.0,2.0,1,0,0,1,0,0,0,1
62700000,0,53.246,13,900.0,936,3,57.63,299,2.0,1.0,0,1,0,0,1,0,0,1
100000000,0,59.76,4,1673.0,1424,18,74.85,284,3.0,1.0,0,1,0,0,1,0,0,1
93550000,0,49.14,18,700.0,990,7,64.38,0,2.0,1.0,0,1,0,0,1,0,1,0
365570000,0,124.47,3,946.0,414,17,152.13,80,4.0,2.0,1,0,0,1,0,0,0,1
449000000,1,84.96,20,5402.0,5387,49,109.42,676,3.0,2.0,0,1,1,0,0,0,0,1
494300000,1,59.98,2,1174.0,800,10,83.42,179,3.0,2.0,0,1,0,0,1,0,0,1
170000000,0,49.82,14,1440.0,1780,16,67.69,320,2.0,1.0,0,1,0,0,1,1,0,0
643000000,1,84.988,10,2185.0,1622,22,112.07,462,3.0,2.0,0,1,0,0,1,0,0,1
710000000,1,84.78,6,353.0,302,8,107.26,114,3.0,2.0,0,1,0,0,1,0,0,1
115500000,0,59.91,7,1721.0,1374,17,79.72,194,2.0,1.0,0,1,0,0,1,0,0,1
264000000,0,126.93,25,1430.0,1500,10,149.18,284,4.0,2.0,0,1,0,0,1,0,0,1
257000000,0,84.84,13,938.0,938,12,105.79,162,3.0,2.0,0,1,0,1,0,0,0,1
127000000,1,36.16,13,1710.0,1710,10,52.55,300,2.0,1.0,0,1,1,0,0,1,0,0
175000000,0,79.01,5,390.0,390,13,96.53,90,3.0,1.0,0,1,0,0,1,0,0,1
130000000,0,84.994,11,902.0,807,8,112.4,807,3.0,2.0,0,1,0,0,1,0,0,1
308000000,1,49.8,12,554.0,1004,6,70.18,494,2.0,1.0,1,0,0,1,0,1,0,0
212000000,1,56.86,4,90.0,120,6,64.46,1,3.0,1.0,0,1,0,0,1,0,0,1
92500000,0,56.345,10,952.0,896,10,75.28,402,3.0,1.0,1,0,0,1,0,0,0,1
1035000000,1,84.236,16,1291.0,926,12,109.5,640,3.0,2.0,0,1,0,0,1,0,0,1
860000000,1,99.06,3,360.0,264,2,126.18,110,4.0,2.0,0,1,0,0,1,0,0,1
427000000,1,84.98,2,2772.0,3322,32,112.17,100,3.0,2.0,0,1,0,0,1,0,0,1
152000000,0,84.99,2,3776.0,3382,35,107.48,850,3.0,2.0,0,1,0,0,1,0,0,1
245000000,0,84.9748,10,4697.0,3462,49,109.15,543,3.0,2.0,0,1,0,0,1,0,0,1
400000000,0,84.9215,23,1306.0,1011,13,114.37,436,3.0,2.0,0,1,0,0,1,0,0,1
405500000,1,59.7,8,1401.0,1444,11,85.69,412,3.0,1.0,0,1,1,0,0,1,0,0
2700000000,1,94.49,7,601.0,330,4,122.73,21,3.0,2.0,1,0,0,1,0,0,0,1
455000000,1,84.7556,4,2697.0,1653,29,105.43,271,3.0,2.0,0,1,0,0,1,0,0,1
415000000,1,84.93700000000003,4,328.0,288,5,122.72,288,3.0,2.0,0,1,0,0,1,0,0,1
275000000,1,59.95,1,782.0,739,9,79.16,40,3.0,1.0,0,1,0,0,1,0,0,1
1010000000,1,84.97,6,763.0,435,6,113.88,126,3.0,2.0,0,1,0,0,1,0,0,1
364000000,1,59.83,8,2616.0,2283,41,79.26,39,3.0,2.0,1,0,0,1,0,1,0,0
545000000,1,84.82,8,710.0,629,9,108.98,110,3.0,2.0,1,0,0,1,0,0,0,1
880000000,0,171.5082,39,2446.0,1149,9,210.38,228,5.0,2.0,0,1,0,0,1,0,0,1
100500000,0,84.945,9,100.0,352,2,103.0,194,3.0,2.0,0,1,0,0,1,0,0,1
210000000,1,59.96,19,435.0,368,5,86.92,165,3.0,1.0,0,1,0,0,1,1,0,0
350000000,1,73.92,1,1252.0,1668,18,93.89,220,3.0,1.0,1,0,0,1,0,0,0,1
595000000,0,151.9156,16,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
400000000,1,59.82,18,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
350000000,0,84.6389,34,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
398000000,1,59.55,10,354.0,282,3,81.59,57,3.0,1.0,0,1,0,0,1,1,0,0
530000000,1,73.15,13,1500.0,848,12,89.42,284,3.0,1.0,0,1,1,0,0,0,0,1
202000000,0,59.985,6,957.0,928,12,75.11,416,3.0,1.0,1,0,0,1,0,0,0,1
225000000,0,84.93,13,1044.0,2132,24,102.91,1128,3.0,2.0,0,1,0,0,1,0,0,1
129000000,1,45.77,2,567.0,690,5,63.6,180,1.0,1.0,1,0,0,1,0,1,0,0
500000000,1,114.97,2,684.0,580,13,136.98,112,4.0,2.0,0,1,0,0,1,0,0,1
280000000,1,59.21,11,449.0,447,3,86.42,123,3.0,1.0,0,1,0,0,1,1,0,0
244500000,1,59.95,3,781.0,1391,10,82.41,690,3.0,1.0,1,0,0,1,0,1,0,0
417500000,1,84.71,8,327.0,499,5,107.45,36,3.0,2.0,0,1,0,0,1,0,0,1
1100000000,1,106.93,1,1466.0,2030,32,125.62,492,4.0,1.0,1,0,0,1,0,0,0,1
199000000,1,49.82,1,1650.0,1650,12,71.0,492,3.0,1.0,1,0,0,1,0,1,0,0
240000000,0,103.528,6,4515.0,2637,30,131.85,398,3.0,2.0,0,1,0,0,1,0,0,1
143000000,1,38.64,6,2328.0,2328,18,50.4,360,2.0,1.0,1,0,0,1,0,1,0,0
234000000,0,96.5559,16,592.0,421,9,121.41,65,3.0,2.0,0,1,0,0,1,0,0,1
570000000,1,119.5,14,1299.0,1080,8,137.65,180,0.0,0.0,0,1,1,0,0,0,0,1
570000000,1,84.96,14,1426.0,1332,20,110.67,100,3.0,2.0,0,1,0,0,1,0,0,1
204000000,0,84.93,5,1044.0,2132,24,102.91,1128,3.0,2.0,0,1,0,0,1,0,0,1
353000000,1,59.83,20,1314.0,1162,7,77.2,278,3.0,1.0,0,1,1,0,0,0,0,1
280000000,0,84.97,6,1551.0,1124,21,112.63,90,3.0,2.0,0,1,0,0,1,0,0,1
380000000,1,108.63,10,260.0,130,3,121.26,45,4.0,2.0,0,1,0,0,1,1,0,0
307350000,0,135.6199,11,1362.0,763,15,161.52,138,5.0,2.0,0,1,0,1,0,0,0,1
174500000,0,84.69,8,1469.0,1468,16,101.41,718,3.0,2.0,0,1,0,0,1,0,0,1
214800000,1,59.94,5,293.0,271,2,85.17,126,3.0,1.0,0,1,0,0,1,1,0,0
179500000,0,79.195,3,900.0,900,11,96.12,300,3.0,1.0,0,1,0,0,1,0,0,1
43500000,0,45.84,4,100.0,115,3,53.82,40,3.0,1.0,0,1,0,0,1,0,0,1
143240000,0,121.47,10,243.0,170,2,150.03,58,4.0,2.0,0,1,0,0,1,0,0,1
838000000,1,122.43,6,351.0,258,5,148.17,36,4.0,2.0,0,1,0,0,1,0,0,1
201000000,0,59.816,16,2136.0,1424,19,75.27,660,3.0,1.0,1,0,0,1,0,1,0,0
271000000,0,84.95,16,962.0,892,8,104.73,228,3.0,1.0,0,1,0,0,1,0,0,1
970000000,1,59.25,19,1920.0,1511,18,79.61,554,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,84.72,9,277.0,256,3,103.57,94,3.0,2.0,0,1,0,0,1,0,0,1
910000000,1,101.45,12,937.0,495,3,143.77,79,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.97,7,615.0,545,7,116.31,231,3.0,2.0,0,1,0,0,1,0,0,1
463000000,1,79.777,15,2554.0,2462,31,109.8,901,3.0,2.0,0,1,0,0,1,0,0,1
307000000,1,84.9,8,240.0,205,2,100.45,76,3.0,2.0,0,1,0,0,1,0,0,1
170000000,1,44.5,7,681.0,1362,10,60.94,300,2.0,1.0,0,1,0,0,1,1,0,0
233000000,1,79.98,12,1849.0,1541,14,95.9,446,3.0,1.0,0,1,0,0,1,0,0,1
200000000,1,28.8,10,137.0,121,1,42.14,22,1.0,1.0,0,1,0,0,1,1,0,0
164500000,0,85.0,22,4515.0,2637,30,107.27,276,3.0,2.0,0,1,0,0,1,0,0,1
115200000,0,46.27,16,1340.0,1340,10,65.78,1340,3.0,1.0,0,1,0,0,1,0,0,1
420000000,1,84.96,2,1376.0,1140,15,106.16,717,3.0,2.0,1,0,0,1,0,0,0,1
1180000000,1,76.5,12,3930.0,3930,30,112.39,1170,3.0,1.0,1,0,0,1,0,1,0,0
592000000,0,243.35,6,4515.0,2637,30,306.49,94,5.0,3.0,0,1,0,0,1,0,0,1
108500000,1,49.89,8,893.0,2433,14,71.43,420,3.0,1.0,1,0,0,1,0,1,0,0
263000000,1,59.9813,2,224.0,213,3,81.2,29,3.0,2.0,0,1,0,0,1,0,0,1
388000000,1,72.44,11,713.0,969,11,79.34,84,3.0,1.0,0,1,1,0,0,1,0,0
143500000,0,78.3,4,245.0,245,6,90.58,15,3.0,2.0,0,1,0,0,1,0,0,1
660040000,1,143.049,13,242.0,136,1,165.69,77,4.0,2.0,0,1,0,0,1,0,0,1
475000000,1,84.04899999999998,2,1257.0,977,12,104.2,190,3.0,2.0,0,1,0,0,1,0,0,1
213000000,0,84.98,21,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,59.91,12,325.0,322,4,77.35,133,3.0,1.0,0,1,0,0,1,1,0,0
250000000,0,84.96,11,2651.0,1898,16,107.55,396,3.0,2.0,0,1,0,0,1,0,0,1
51000000,0,59.46,4,214.0,214,2,89.26,5,3.0,1.0,0,1,0,0,1,0,0,1
625000000,1,84.91,10,1391.0,1606,15,104.75,958,3.0,2.0,0,1,0,0,1,0,0,1
360000000,1,84.79,6,883.0,707,11,105.77,36,3.0,2.0,0,1,0,0,1,0,0,1
142000000,0,84.92,13,514.0,498,5,106.67,298,3.0,2.0,0,1,0,0,1,0,0,1
89000000,0,84.69,15,1469.0,1468,16,101.41,718,3.0,2.0,0,1,0,0,1,0,0,1
717000000,1,59.76,10,375.0,375,4,90.7,151,3.0,1.0,0,1,0,0,1,1,0,0
560000000,1,132.96,16,4932.0,4509,31,164.28,1008,4.0,2.0,0,1,1,0,0,0,0,1
340000000,1,84.84,12,246.0,397,5,102.96,382,3.0,2.0,0,1,0,0,1,0,0,1
528000000,1,84.33,11,111.0,106,1,106.43,45,3.0,2.0,0,1,0,0,1,0,0,1
235000000,1,34.44,5,619.0,1556,12,45.34,476,2.0,1.0,1,0,0,1,0,1,0,0
2200000000,1,134.9023,17,4443.0,3002,34,167.32,404,4.0,2.0,1,0,0,1,0,0,0,1
460000000,1,84.99,2,282.0,273,3,118.94,131,3.0,2.0,0,1,0,0,1,0,0,1
600000000,0,151.9156,7,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
155000000,0,59.55,13,844.0,851,13,79.84,29,3.0,1.0,0,1,0,0,1,1,0,0
480000000,1,59.97,8,1610.0,1689,17,79.74,92,3.0,1.0,0,1,0,0,1,0,0,1
113000000,0,46.2,1,565.0,702,10,67.29,148,2.0,1.0,0,1,0,0,1,1,0,0
658000000,1,58.21,5,959.0,1372,47,58.21,240,3.0,1.0,0,1,1,0,0,0,0,1
570000000,1,60.0,2,700.0,822,6,81.67,238,2.0,1.0,1,0,0,1,0,1,0,0
365000000,1,84.99,8,1992.0,1601,14,110.14,718,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,84.92,10,316.0,540,6,102.13,150,3.0,1.0,0,1,1,0,0,0,0,1
430000000,0,144.48,25,4515.0,2637,30,178.11,490,4.0,2.0,0,1,0,0,1,0,0,1
220000000,1,59.54,2,329.0,314,4,82.23,72,3.0,1.0,0,1,0,0,1,1,0,0
360000000,1,49.8,9,554.0,1004,6,70.18,494,2.0,1.0,1,0,0,1,0,1,0,0
600000000,1,59.82,28,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
88500000,0,84.69,7,1469.0,1468,16,101.41,718,3.0,2.0,0,1,0,0,1,0,0,1
630000000,1,47.94,15,783.0,1368,15,65.01,0,2.0,1.0,1,0,0,1,0,1,0,0
150000000,1,44.94,15,840.0,840,5,58.61,150,2.0,1.0,0,1,1,0,0,0,0,1
560000000,1,114.63,12,465.0,414,3,141.17,17,4.0,2.0,0,1,0,0,1,0,0,1
320000000,0,168.5321,8,2023.0,1330,14,203.77,100,5.0,2.0,0,1,0,0,1,0,0,1
110000000,0,59.99,21,1849.0,1691,16,80.81,441,3.0,1.0,0,1,0,0,1,0,0,1
385000000,1,59.79,14,774.0,648,9,78.43,267,3.0,2.0,0,1,0,0,1,0,0,1
360000000,1,84.36,17,610.0,532,6,105.95,42,3.0,2.0,0,1,0,0,1,0,0,1
77000000,0,59.64,1,55.0,100,1,83.72,9,3.0,1.0,0,1,0,0,1,0,0,1
190000000,1,64.05,2,265.0,225,1,82.85,108,3.0,2.0,0,1,0,0,1,1,0,0
244000000,0,84.5011,17,333.0,284,4,109.63,165,3.0,2.0,0,1,0,0,1,0,0,1
282000000,0,126.638,16,2381.0,1391,14,152.17,298,4.0,2.0,0,1,0,0,1,0,0,1
590000000,1,84.88,16,4329.0,5150,42,106.63,1298,3.0,2.0,0,1,0,0,1,0,0,1
715000000,1,84.92,13,1400.0,776,14,111.39,172,3.0,2.0,0,1,0,0,1,0,0,1
101800000,0,84.9,19,559.0,848,3,107.5,250,3.0,2.0,0,1,0,0,1,0,0,1
1490000000,1,101.94,10,1554.0,1020,20,130.93,432,4.0,2.0,1,0,0,1,0,0,0,1
1300000000,1,116.19,25,4113.0,2678,35,144.32,678,4.0,2.0,1,0,0,1,0,0,0,1
420000000,1,59.76,7,1014.0,948,19,80.21,107,3.0,2.0,1,0,0,1,0,0,0,1
86000000,0,59.91,20,361.0,458,6,78.66,262,3.0,2.0,0,1,0,0,1,0,0,1
386000000,1,58.59,1,2561.0,2134,26,76.39,0,2.0,1.0,0,1,0,0,1,1,0,0
240000000,1,58.46,10,2328.0,2328,18,80.31,528,2.0,1.0,1,0,0,1,0,1,0,0
220000000,1,69.91,1,100.0,110,2,94.03,30,3.0,2.0,0,1,0,0,1,0,0,1
457000000,1,84.9,17,618.0,508,5,108.86,308,3.0,2.0,1,0,0,1,0,0,0,1
331000000,1,79.098,16,346.0,299,2,108.29,192,3.0,2.0,0,1,0,0,1,0,0,1
480000000,0,149.6087,3,1306.0,1011,13,186.47,45,4.0,2.0,0,1,0,0,1,0,0,1
265000000,1,54.59,6,994.0,3315,21,77.01,810,3.0,1.0,1,0,0,1,0,1,0,0
117500000,0,64.1,13,98.0,187,2,78.99,60,3.0,1.0,0,1,0,0,1,0,0,1
490000000,1,59.4,1,1953.0,1992,16,83.98,464,3.0,1.0,1,0,0,1,0,1,0,0
432000000,1,84.9,12,2195.0,1998,25,108.12,805,3.0,2.0,0,1,0,0,1,0,0,1
388000000,1,84.96,9,5402.0,5387,49,106.86,792,3.0,2.0,0,1,1,0,0,0,0,1
65000000,0,41.27,16,110.0,500,4,56.27,500,2.0,1.0,0,1,0,0,1,1,0,0
250000000,0,59.9615,7,692.0,547,8,82.55,80,3.0,2.0,0,1,0,0,1,0,0,1
400000000,1,84.96,8,1188.0,1329,16,102.68,240,3.0,2.0,0,1,0,0,1,0,0,1
168000000,1,41.3,11,600.0,1944,16,58.18,258,2.0,1.0,1,0,0,1,0,1,0,0
690000000,0,130.1762,21,2446.0,1149,9,165.18,403,4.0,2.0,0,1,0,0,1,0,0,1
315000000,1,59.89,3,2721.0,2002,25,82.26,44,3.0,1.0,0,1,0,0,1,0,0,1
109000000,0,48.86,4,240.0,356,11,55.04,146,2.0,1.0,0,1,0,0,1,0,0,1
539000000,0,84.9998,13,1659.0,809,13,113.55,30,3.0,2.0,0,1,0,0,1,0,1,0
135000000,1,59.94,5,110.0,114,1,80.77,50,3.0,1.0,0,1,0,0,1,0,0,1
390000000,1,84.92,3,241.0,155,2,103.41,18,3.0,2.0,0,1,0,0,1,0,0,1
242500000,1,59.82,2,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
138000000,0,84.945,4,100.0,352,2,103.0,194,3.0,2.0,0,1,0,0,1,0,0,1
369000000,0,85.0,22,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
327000000,1,68.13,1,4932.0,4509,31,92.46,507,3.0,1.0,0,1,1,0,0,1,0,0
260000000,1,60.81,1,704.0,704,8,71.81,50,3.0,1.0,0,1,0,0,1,0,0,1
224000000,0,151.22,7,252.0,246,3,176.4,30,5.0,2.0,0,1,0,0,1,0,0,1
259000000,1,55.4561,9,729.0,734,7,74.93,415,3.0,2.0,0,1,0,0,1,0,0,1
355000000,1,84.945,17,709.0,783,6,107.99,226,3.0,2.0,0,1,1,0,0,0,0,1
257500000,0,84.91,5,758.0,570,7,109.06,330,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,101.86,9,635.0,462,7,125.13,288,4.0,2.0,1,0,0,1,0,0,0,1
319000000,0,84.99,8,1551.0,1124,21,113.07,79,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.705,17,1665.0,2017,22,105.19,805,3.0,2.0,0,1,0,0,1,0,0,1
290000000,1,84.87,2,1544.0,1544,9,116.49,104,3.0,2.0,0,1,0,0,1,1,0,0
547000000,1,123.58,7,215.0,179,2,151.48,35,4.0,2.0,0,1,0,0,1,0,0,1
800000000,1,114.78,10,790.0,774,10,139.68,254,4.0,2.0,0,1,1,0,0,0,0,1
303000000,1,49.72,7,315.0,696,6,70.89,696,3.0,1.0,1,0,0,1,0,1,0,0
147000000,0,59.82,3,260.0,416,2,80.82,155,3.0,1.0,0,1,0,0,1,0,0,1
280000000,0,84.64,1,938.0,938,12,105.79,162,3.0,2.0,0,1,0,1,0,0,0,1
570000000,1,84.97,26,415.0,283,4,111.18,34,3.0,2.0,0,1,0,0,1,0,0,1
1135000000,1,84.99,17,7876.0,5563,65,109.31,232,3.0,2.0,1,0,0,1,0,0,0,1
80000000,0,59.89,15,735.0,1116,13,81.26,175,3.0,1.0,0,1,0,0,1,0,0,1
162000000,1,59.88,8,2366.0,1971,28,81.95,520,3.0,1.0,0,1,0,0,1,1,0,0
360000000,1,51.57,14,981.0,1550,12,67.01,103,2.0,1.0,1,0,0,1,0,1,0,0
1300000000,1,84.73,5,1920.0,1511,18,111.59,260,3.0,2.0,0,1,0,0,1,0,0,1
414500000,1,84.65,12,341.0,236,3,112.59,156,3.0,2.0,0,1,0,0,1,0,0,1
288000000,1,84.83,23,782.0,739,9,108.69,322,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,34.44,5,297.0,1005,6,46.87,300,2.0,1.0,1,0,0,1,0,1,0,0
300000000,1,83.59,5,261.0,435,4,101.08,90,3.0,1.0,0,1,0,0,1,0,0,1
455000000,1,84.93,10,243.0,213,4,109.0,108,3.0,2.0,0,1,0,0,1,0,0,1
185000000,1,58.59,15,2561.0,2134,26,76.39,0,2.0,1.0,0,1,0,0,1,1,0,0
307000000,0,84.975,10,808.0,710,9,107.58,150,3.0,2.0,0,1,0,0,1,0,0,1
46500000,0,49.08,6,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
77010000,0,59.075,25,700.0,990,7,73.82,0,3.0,1.0,0,1,0,0,1,0,0,1
408390000,0,126.5817,23,382.0,239,3,163.07,73,4.0,2.0,0,1,0,0,1,0,0,1
656150000,0,191.382,47,3287.0,1360,5,241.57,5,4.0,3.0,1,0,1,0,0,0,0,1
270000000,0,84.9113,22,367.0,294,4,114.55,47,3.0,2.0,0,1,0,0,1,0,0,1
480000000,1,84.82,3,2513.0,1224,13,110.46,145,3.0,2.0,0,1,0,0,1,0,1,0
85000000,0,79.34,14,584.0,730,5,99.17,240,3.0,2.0,0,1,0,0,1,0,0,1
590000000,1,108.08,3,1710.0,855,6,128.16,120,3.0,2.0,0,1,1,0,0,0,1,0
